is_near_metro,seller_type_encoded,flat,total_flat,room_count,area_converted,category_encoded,documents_encoded,is_repair_encoded,price
1,0,10,20,3,136.0,0,1,1,350000
0,0,5,14,3,120.0,0,1,0,280000
0,0,12,17,3,140.0,0,0,1,470000
0,0,5,17,4,140.0,0,0,1,385000
0,0,7,18,4,150.0,0,1,1,230000
1,0,3,5,2,45.0,1,1,1,99000
1,0,5,5,3,45.0,1,1,1,112500
1,0,5,17,3,85.0,0,0,1,210000
1,0,9,9,3,90.0,1,1,1,140000
1,0,17,17,2,85.0,0,1,1,120000
1,0,7,16,4,120.0,0,1,1,245000
0,0,10,16,4,200.0,0,1,1,500000
0,0,14,16,3,120.0,0,1,1,178000
0,0,13,19,2,65.0,0,1,1,150000
0,0,1,5,3,70.0,1,1,1,147000
1,0,4,18,3,92.0,0,0,1,170000
1,0,6,9,3,82.0,1,1,1,189000
1,0,8,9,3,125.0,0,1,1,330000
1,0,9,17,3,117.0,0,1,1,224000
1,0,9,18,3,120.0,0,1,1,225000
0,0,6,10,2,40.2,0,1,1,57500
0,1,16,17,3,123.0,0,1,0,278000
1,0,3,3,3,115.0,1,1,1,415000
1,0,13,17,1,46.0,0,1,1,127000
1,0,14,17,3,90.0,0,1,1,180000
0,0,3,15,3,138.0,0,1,1,305000
0,0,15,22,5,217.0,0,1,1,350000
1,0,5,16,3,130.0,0,1,1,275000
0,0,3,5,2,45.0,1,1,1,130000
0,0,4,5,2,55.0,1,1,1,99000
1,0,11,19,3,83.0,0,1,1,165000
1,0,12,12,2,50.0,0,0,1,65000
1,0,14,17,4,175.0,0,1,0,262000
0,0,3,3,3,113.0,1,1,1,260000
1,0,3,9,3,70.0,1,1,1,139000
1,0,12,19,3,126.0,0,1,1,302000
1,0,2,5,2,31.0,1,1,1,92000
1,0,4,5,3,79.0,1,1,1,178000
1,0,20,21,2,60.0,0,1,1,126000
1,0,16,17,2,90.0,0,0,1,145000
0,0,8,14,2,69.0,0,0,0,127500
0,0,5,9,3,80.0,1,1,1,165000
1,0,9,9,2,45.0,1,1,1,88000
0,0,12,17,3,112.0,0,0,1,319000
0,1,8,12,3,122.0,0,0,1,145000
0,0,8,9,2,65.0,1,1,1,148000
0,0,14,17,2,70.0,0,1,1,158000
0,0,6,6,2,57.0,0,1,1,51000
1,0,8,16,3,130.0,0,1,1,350000
0,0,4,9,3,70.0,1,1,1,125000
1,0,20,20,2,57.0,0,1,1,125000
1,0,12,17,4,237.0,0,1,0,315000
0,0,2,6,2,75.0,0,0,1,75000
0,0,7,17,2,70.0,0,0,1,162000
0,0,15,18,2,105.5,0,1,1,230000
0,0,4,18,2,60.6,0,0,1,165000
0,0,2,9,3,85.0,1,1,1,160000
0,0,14,16,3,95.0,1,1,1,220000
1,0,12,14,2,60.7,0,0,1,159000
1,0,8,9,4,100.0,1,1,1,165000
0,0,8,10,2,60.5,0,1,1,135000
1,0,5,16,3,65.0,0,0,1,137000
0,0,2,12,2,68.8,0,1,1,148000
0,0,13,21,4,220.0,0,1,1,620000
1,0,5,17,3,117.0,0,1,1,285000
1,0,3,9,2,40.0,1,1,1,65000
0,0,6,12,3,136.0,0,1,1,292000
0,0,17,19,4,160.0,0,1,1,362000
1,0,18,24,3,160.0,0,1,1,270000
0,0,19,19,3,100.0,0,1,1,232000
0,0,11,12,2,70.0,0,1,1,132000
1,0,14,17,4,160.0,0,1,0,310000
1,0,3,20,3,128.0,0,1,1,160000
1,0,1,3,2,50.0,1,1,1,180000
0,0,17,18,4,182.0,0,1,0,300000
1,0,12,16,2,79.0,0,0,1,215000
0,0,14,16,2,63.0,0,0,0,135000
0,0,14,14,3,125.0,0,1,0,188000
1,1,5,14,3,125.0,0,0,0,245000
0,0,13,14,3,130.0,0,1,1,295000
1,1,4,5,1,43.0,0,1,1,45000
0,0,18,18,2,48.0,0,0,1,65000
0,0,12,21,3,88.0,0,0,1,235000
0,0,4,9,2,60.0,1,1,1,89000
0,0,8,16,2,100.0,0,1,1,215000
0,0,2,18,2,65.0,0,1,1,148000
0,0,3,9,3,80.0,1,1,1,129900
1,0,7,16,4,123.0,0,1,1,240000
0,0,11,13,3,60.0,0,0,1,193000
1,0,8,17,2,92.0,0,1,1,171000
1,0,16,17,4,310.0,0,1,0,400000
1,0,12,13,2,60.0,0,1,1,170000
0,0,13,13,3,107.0,0,1,1,162000
1,0,9,12,3,134.5,0,1,0,220000
0,0,16,17,2,56.0,0,0,1,135000
0,0,8,16,4,125.0,0,0,1,175000
1,0,12,17,3,96.0,0,0,1,265000
0,0,4,4,4,95.0,1,1,1,220000
1,0,4,16,3,124.0,0,1,1,220000
0,0,16,20,4,153.0,0,1,1,286000
0,0,3,18,2,50.0,0,0,1,138000
1,0,7,9,2,50.0,1,1,1,85500
1,0,4,16,3,123.0,0,1,1,210000
0,0,18,18,2,75.0,0,1,1,175000
0,0,11,20,2,63.0,0,0,1,179000
0,0,12,19,4,182.0,0,1,1,510000
0,0,13,19,2,50.0,0,1,1,132000
0,0,4,15,3,95.0,0,1,1,250000
0,0,12,19,4,146.0,0,1,1,335000
0,0,9,22,4,193.0,0,1,1,870000
1,0,16,17,3,130.0,0,1,1,260000
1,1,3,5,3,87.0,1,1,1,165000
0,0,17,17,3,109.0,0,0,0,169000
0,0,18,20,2,95.0,0,1,1,220000
1,0,4,18,2,74.0,0,1,1,170000
1,0,5,16,3,145.0,0,1,1,232000
1,0,7,14,2,54.0,0,0,1,199000
1,0,2,9,3,80.0,1,1,1,150000
0,0,12,17,3,85.0,0,1,1,198000
1,0,14,17,3,140.0,0,1,0,270000
0,0,20,20,2,65.0,0,1,1,120000
0,0,12,18,2,60.0,0,1,1,175000
1,0,5,9,2,60.0,0,1,1,130000
0,0,6,16,2,116.0,0,1,1,300000
0,0,12,19,1,51.0,0,1,0,98500
1,0,8,16,2,60.0,0,1,0,114500
0,0,12,16,3,120.0,0,1,1,277000
0,0,4,16,2,64.0,0,1,1,145000
1,0,5,16,4,178.0,0,1,1,600000
0,0,15,19,2,51.0,0,1,1,121000
1,0,12,17,2,81.0,0,0,1,139000
0,0,3,16,3,56.0,0,0,1,95000
1,0,17,18,3,106.0,0,1,1,269000
1,0,14,18,3,100.0,0,1,1,210000
0,0,15,19,2,88.0,0,1,1,177000
1,0,6,16,4,191.0,0,0,0,415000
0,0,6,19,2,75.0,0,1,1,155000
0,0,11,20,2,74.0,0,0,1,155000
1,0,16,18,3,115.0,0,0,1,350000
1,0,5,5,3,85.0,1,1,1,200000
0,0,3,6,3,75.0,1,1,1,200000
1,0,6,16,3,103.0,0,0,1,270000
0,0,18,20,2,67.0,0,1,1,140000
0,0,11,19,2,62.0,0,0,1,180000
0,0,4,17,2,69.0,0,1,0,117000
1,0,7,16,4,120.0,0,1,1,240000
1,0,5,17,2,103.0,0,1,1,208000
0,0,4,16,4,120.0,0,0,1,265000
0,0,3,17,2,62.0,0,1,1,87900
1,0,6,16,3,108.0,0,1,1,205000
0,0,15,17,2,83.0,0,0,1,250000
0,0,9,17,3,65.0,0,0,1,83000
0,0,3,15,3,85.0,0,1,1,225000
1,0,8,20,3,85.0,0,1,1,210000
0,0,9,19,4,250.0,0,1,1,950000
1,0,10,20,2,53.0,0,1,1,155000
1,0,7,14,2,55.0,0,0,1,199000
1,1,8,16,3,72.0,0,1,1,90000
1,0,12,16,4,185.0,0,0,0,315000
0,0,2,9,3,55.0,1,1,1,138000
1,0,7,10,5,240.0,0,1,1,450000
0,0,1,12,2,60.0,0,1,1,88500
1,0,12,16,2,65.0,0,1,1,175000
0,1,1,5,2,58.0,1,1,1,90000
0,0,1,9,2,50.0,1,1,1,110000
0,0,2,5,2,37.0,1,1,1,139000
1,0,9,17,3,120.0,0,1,1,224000
1,0,4,5,3,70.0,1,1,1,108000
1,1,7,10,4,142.0,0,1,1,310000
1,0,6,17,3,84.0,0,1,1,258000
1,0,14,19,3,174.0,0,1,0,450000
1,0,14,19,4,202.0,0,1,0,505000
1,0,7,9,2,65.0,1,1,1,130000
1,0,16,17,3,115.0,0,1,1,350000
0,0,2,9,4,180.5,0,1,1,285000
0,0,3,12,3,90.0,0,1,1,105000
0,1,12,17,3,112.0,0,0,1,320000
0,0,12,17,4,130.5,0,0,1,185000
1,0,10,16,4,205.0,0,1,0,498000
1,0,11,19,2,82.0,0,1,1,165000
1,0,16,17,3,147.0,0,1,1,360000
1,0,12,17,2,58.0,0,0,1,125000
0,0,9,19,4,240.0,0,1,1,460000
1,0,3,16,3,126.0,0,1,0,225000
1,0,12,19,4,167.0,0,1,1,310000
0,0,11,17,3,113.0,0,1,1,240000
1,0,14,20,3,110.0,0,1,1,225000
1,0,22,25,3,120.0,0,0,1,259000
0,0,16,17,3,64.0,0,0,1,92000
1,0,13,17,3,100.0,0,1,1,155000
0,0,12,14,2,59.0,0,0,1,131000
1,0,12,17,3,90.0,0,1,1,210000
1,0,17,19,2,60.0,0,1,1,125000
0,0,14,23,3,139.0,0,1,1,360000
0,0,3,16,3,100.0,0,1,1,240000
1,0,7,16,3,143.0,0,1,0,395000
0,0,7,9,2,50.0,1,1,1,130000
1,0,2,4,3,80.0,1,1,1,178000
1,0,9,19,3,115.0,0,1,1,180000
1,0,8,16,3,157.0,0,1,0,310000
0,0,5,16,2,55.0,0,1,1,140000
0,0,3,5,2,60.0,1,1,1,118000
0,0,10,16,2,68.0,0,1,1,147900
0,0,14,17,5,300.0,0,1,1,620000
0,0,4,16,2,65.0,0,1,1,165000
0,0,16,17,1,53.0,0,1,1,110000
0,0,5,7,4,196.0,0,0,0,458000
0,0,5,19,3,134.0,0,1,1,215000
1,0,15,18,3,80.0,0,0,0,205000
0,0,13,19,3,118.0,0,1,1,270000
1,0,2,9,4,100.0,1,1,0,143000
0,0,7,8,3,130.0,0,0,0,378000
1,0,7,17,3,133.0,0,1,1,210000
0,0,7,18,4,210.0,0,1,1,755000
0,0,11,18,2,65.0,0,1,1,179900
0,0,8,20,3,163.0,0,0,0,408000
1,0,12,13,2,68.0,0,1,1,160500
0,0,13,17,2,95.0,0,1,1,270000
1,0,15,19,2,65.0,0,1,1,215000
1,0,12,16,4,172.0,0,1,1,350000
1,0,7,21,3,133.0,0,1,1,220000
0,0,8,19,4,138.0,0,1,1,300000
0,0,6,9,1,43.0,1,1,1,43000
0,0,12,17,2,110.0,0,1,1,270000
0,0,16,20,3,157.0,0,0,0,350000
0,0,1,5,2,60.0,1,1,1,165000
1,0,2,17,2,45.0,0,1,1,118000
0,0,2,6,2,90.0,1,1,1,152000
1,0,5,16,2,80.0,0,1,1,190000
0,0,5,9,3,80.0,1,1,1,159000
1,1,4,5,2,118.0,0,1,1,224000
1,0,4,4,3,76.0,1,1,1,175000
1,0,4,9,2,65.0,1,1,1,137000
0,1,3,5,3,85.0,1,1,1,188500
0,0,4,9,4,100.0,1,1,1,163000
1,0,14,18,3,112.0,0,1,1,350000
1,0,12,14,1,54.2,0,0,0,135000
1,0,17,17,4,138.0,0,1,1,229000
0,0,6,7,2,43.0,0,1,1,62000
1,0,6,18,3,122.0,0,0,1,198000
0,0,3,9,3,80.0,1,1,1,130000
1,1,2,5,3,75.0,1,1,1,137500
0,0,6,9,3,100.0,1,1,1,150000
1,0,13,16,3,101.0,0,1,1,273000
0,0,8,17,2,86.0,0,1,1,265000
1,0,3,9,2,78.0,1,1,1,123000
0,0,6,25,3,116.0,0,1,1,240000
0,1,5,12,2,63.0,0,0,1,75000
0,0,12,18,3,80.0,0,0,1,223000
0,0,9,18,2,82.0,0,1,1,165000
0,1,12,13,2,59.0,0,0,1,135000
1,0,2,9,3,75.0,1,1,1,185000
0,0,17,18,3,147.7,0,1,0,236000
0,0,3,17,2,112.0,0,0,0,180000
1,0,16,25,2,70.0,0,0,1,160000
0,1,11,16,2,66.0,0,0,1,170000
0,1,17,20,2,82.0,0,1,1,130000
1,0,6,9,3,90.0,1,1,1,129500
1,0,3,16,4,140.0,0,1,1,360000
0,0,17,18,3,101.0,0,1,1,150000
0,0,11,17,4,178.0,0,1,1,415000
1,0,16,17,3,123.0,0,1,1,193000
1,0,16,18,2,78.0,0,0,1,153000
0,0,8,20,2,107.0,0,1,1,335000
0,0,15,17,3,70.0,0,0,1,175000
0,0,4,9,3,75.0,1,1,1,168000
1,0,14,16,2,87.0,0,0,1,172000
0,0,2,8,4,200.0,0,1,1,430000
0,0,4,19,3,155.0,0,1,1,195000
0,0,10,13,3,130.0,0,1,1,204000
1,0,5,8,4,224.0,0,0,0,560000
1,0,17,17,3,80.0,0,1,1,93000
1,0,12,13,2,90.0,0,1,1,203000
0,0,2,5,2,50.0,1,1,1,120000
0,0,13,13,3,70.0,0,1,1,78000
1,0,12,17,2,58.0,0,1,1,114500
0,0,8,19,3,90.0,0,1,1,200000
0,0,7,18,4,227.0,0,0,0,375000
1,0,10,14,4,208.0,0,1,0,615000
1,0,5,16,2,76.5,0,1,1,190000
0,0,11,16,2,105.0,0,1,0,100000
1,0,18,18,3,165.0,0,0,0,165000
0,0,2,6,2,57.0,0,1,1,59900
0,0,8,20,3,162.0,0,0,0,400000
0,1,12,16,2,50.0,0,1,1,145000
1,0,3,9,3,85.0,1,1,1,155000
0,0,6,20,4,190.0,0,0,0,570000
0,0,17,17,3,120.0,0,1,1,130000
1,0,8,17,3,122.5,0,0,1,325000
1,0,8,9,3,52.0,1,1,1,155000
1,0,14,16,3,125.0,0,1,0,200000
0,0,8,8,4,168.5,0,0,0,395975
1,1,6,19,3,100.0,0,1,1,275000
0,0,12,16,2,55.0,0,1,1,126000
0,0,5,8,3,152.9,0,0,0,354000
1,0,18,22,4,190.0,0,1,0,390000
0,1,4,9,4,90.0,1,1,1,155000
1,0,12,18,4,236.0,0,1,0,335000
1,0,6,20,2,86.0,0,0,1,210000
1,0,8,16,2,70.0,0,1,1,130000
1,0,10,19,3,125.0,0,1,1,200000
1,0,12,16,4,160.0,0,1,0,324000
0,0,9,18,3,165.7,0,1,1,324000
0,0,16,16,3,108.0,0,1,1,185000
0,0,5,16,4,155.0,0,1,1,380000
0,0,5,9,2,50.0,1,1,1,112000
0,0,10,17,3,123.0,0,1,1,218000
0,0,3,13,3,110.0,0,1,1,285000
0,0,12,19,3,85.0,0,1,1,198000
0,0,15,16,3,105.0,0,1,0,159000
1,0,11,18,2,93.0,0,1,1,185000
1,0,10,12,3,115.0,0,1,1,175000
1,1,7,16,3,88.0,0,1,1,197000
1,0,8,9,3,90.0,1,1,1,167000
0,0,17,20,3,125.0,0,1,1,155000
1,0,13,15,2,55.0,0,0,0,135000
0,0,17,18,2,72.0,0,0,1,93000
0,0,6,17,2,100.0,0,1,1,270000
1,0,14,14,3,90.0,0,0,1,210000
1,0,14,18,3,120.0,0,1,1,319000
0,0,8,17,1,67.0,0,1,0,188000
0,0,3,5,2,40.0,1,1,1,82500
1,1,4,10,3,116.5,0,0,0,150000
1,1,13,17,3,103.0,0,0,1,198000
0,1,1,12,2,60.0,0,1,1,88500
0,0,12,18,3,165.0,0,1,1,350000
1,0,3,5,3,55.0,1,1,1,109000
0,0,2,12,2,60.0,0,0,1,117000
1,0,6,11,3,144.5,0,1,0,346800
0,0,8,13,3,126.0,0,0,1,162000
1,0,8,20,5,272.0,0,1,0,450000
1,0,17,17,2,82.0,0,1,1,120000
1,0,4,9,5,110.0,1,1,1,162000
0,0,12,17,4,210.0,0,1,1,548000
1,0,17,17,3,120.0,0,0,1,255000
0,1,5,5,2,47.0,0,1,1,75000
1,0,1,5,3,115.0,1,1,1,287500
0,0,4,17,2,95.0,0,1,1,226000
0,0,5,6,3,82.0,0,1,1,89000
1,0,6,17,3,125.0,0,1,0,265000
0,0,3,8,3,74.0,0,0,1,95000
1,0,7,20,3,127.0,0,1,1,310000
0,1,11,16,3,156.0,0,1,1,395000
0,0,5,6,2,76.0,0,0,1,77000
1,0,7,16,3,110.0,0,1,1,370000
1,0,14,16,3,120.0,0,1,1,215000
0,0,1,9,2,63.0,0,1,1,125000
0,0,7,9,2,55.0,0,1,1,130000
0,0,4,9,2,65.0,1,1,1,89000
1,0,15,20,3,124.7,0,0,0,236930
1,0,4,10,3,100.0,1,1,1,240000
0,0,5,9,3,90.0,1,1,1,175000
0,0,4,5,3,65.0,1,1,1,137000
1,0,3,5,3,70.0,1,1,1,146000
0,1,7,11,3,116.0,0,1,1,225000
0,0,12,19,3,120.0,0,1,1,186000
1,0,21,27,3,98.0,0,1,1,320000
1,0,9,16,3,130.0,0,1,1,235000
0,0,4,27,2,65.0,0,1,1,185000
0,0,8,9,4,100.0,1,1,1,170000
1,0,12,17,3,123.0,0,0,1,295000
1,0,16,17,3,115.0,0,0,1,350000
0,1,18,19,3,137.0,0,1,1,263000
1,0,6,17,2,79.0,0,0,1,197000
1,0,5,9,1,40.0,1,1,0,108500
0,0,8,19,2,87.6,0,1,1,190000
1,0,2,16,2,55.0,0,1,1,118000
1,0,8,17,3,125.0,0,1,1,225000
0,0,16,17,3,65.0,0,0,1,142000
0,0,8,17,2,35.0,0,1,1,110000
1,0,9,21,2,50.0,0,0,1,135000
0,0,8,20,3,101.0,0,1,1,194990
0,0,8,18,2,100.0,0,1,1,160000
0,0,4,18,2,100.0,0,1,1,225000
0,0,7,9,2,60.0,1,1,1,105000
0,1,14,17,3,165.0,0,1,1,288000
0,0,2,6,2,75.0,0,1,1,75000
0,1,1,9,4,140.0,1,1,1,145000
0,0,14,20,3,100.5,0,1,1,210000
0,0,1,2,3,100.0,1,1,1,145000
0,0,5,5,2,65.0,1,1,1,159000
0,0,13,18,3,125.0,0,1,1,255000
0,0,15,16,3,109.0,0,0,1,109000
0,0,4,4,3,85.0,1,1,1,165000
1,1,6,17,3,91.2,0,0,1,169000
1,0,18,20,3,90.0,0,0,0,165000
0,0,4,5,1,40.0,1,1,1,57000
0,0,6,21,5,170.0,0,0,1,339000
0,0,11,17,3,100.0,0,1,1,299000
1,0,13,18,4,181.0,0,0,0,300000
0,0,16,17,2,67.0,0,1,1,193000
0,0,3,5,2,54.0,1,1,1,110000
1,0,13,17,2,60.0,0,0,1,179000
1,0,15,16,4,190.0,0,1,1,360000
1,1,4,5,2,41.4,1,1,1,115000
1,0,3,17,4,130.0,0,0,1,345000
0,0,4,5,3,80.0,1,1,1,111000
1,0,14,16,3,106.0,0,1,1,187000
0,0,2,9,3,90.0,1,1,1,174000
0,0,17,20,2,66.0,0,1,0,165000
0,0,6,16,3,150.0,0,1,1,307000
0,0,12,13,3,82.0,0,0,0,123000
1,0,8,19,3,112.0,0,1,1,230000
0,0,7,8,2,48.0,0,0,1,62000
1,0,10,11,2,73.0,0,1,1,125000
1,0,8,16,2,77.0,0,1,1,206500
1,0,5,5,4,100.0,1,1,1,160000
0,0,7,20,4,156.0,0,1,1,290000
0,0,13,17,2,110.5,0,1,1,235000
1,0,2,16,4,98.0,0,1,1,189000
0,0,10,18,3,145.0,0,0,1,250000
0,1,15,16,2,55.0,0,1,1,84500
0,0,18,19,4,158.0,0,0,0,290000
1,0,6,18,4,175.0,0,1,1,340000
0,0,5,9,2,65.0,1,1,1,115000
0,0,6,20,3,154.6,0,1,0,335000
0,1,1,4,3,78.0,1,1,1,97000
1,0,12,16,4,182.0,0,1,1,480000
0,0,13,16,2,55.0,0,1,1,75000
1,0,8,17,2,97.0,0,0,0,110000
0,0,6,15,3,148.0,0,1,0,193000
0,0,15,20,3,114.0,0,0,1,265000
1,0,16,19,3,135.0,0,1,1,258000
1,0,9,9,2,50.0,1,1,1,87000
1,0,12,17,2,79.0,0,0,0,170000
1,0,10,12,2,58.0,0,0,1,115000
0,0,5,5,2,55.0,1,1,1,95000
0,0,15,16,3,85.5,0,1,0,182000
1,0,2,5,2,45.0,1,1,1,85000
1,0,18,20,2,70.0,0,1,1,265000
1,1,2,5,2,55.0,1,1,1,126800
0,0,18,20,3,130.0,0,1,1,241000
0,0,4,16,2,69.0,0,1,1,129500
0,0,2,13,4,132.0,0,1,1,240000
0,0,5,17,2,90.0,0,1,1,230000
1,0,11,16,3,105.0,0,1,1,282000
1,0,1,5,2,53.0,1,1,1,125000
1,0,8,16,2,51.0,0,1,1,157000
1,0,14,17,4,129.0,0,1,0,330000
1,0,8,16,2,100.0,0,1,1,240000
1,0,8,17,3,145.0,0,1,1,240000
0,0,3,18,4,215.0,0,1,1,430000
1,0,3,18,3,130.0,0,1,1,320000
0,0,12,17,3,120.0,0,1,1,355000
0,0,5,10,2,70.0,0,1,1,95000
0,0,14,18,4,145.0,0,1,1,255000
1,0,9,20,2,49.0,0,1,1,114500
1,0,12,16,2,54.1,0,1,0,135500
1,0,15,16,2,102.0,0,1,0,197000
1,0,4,9,2,60.0,0,1,1,137000
1,0,4,18,3,94.0,0,0,1,235000
0,0,11,16,3,70.0,0,0,1,178000
0,1,8,8,3,83.0,1,1,1,140000
0,0,18,18,3,145.0,0,1,1,263000
1,0,12,18,4,178.0,0,1,0,290000
1,1,9,9,2,57.0,1,1,1,110000
1,0,8,14,3,111.0,0,0,0,233000
1,0,2,9,3,86.0,1,1,1,220000
1,0,13,21,3,68.0,0,1,1,120000
1,0,4,12,2,60.5,0,1,1,150000
1,0,7,9,3,75.0,1,1,1,155000
0,0,17,17,2,80.0,0,1,1,165000
1,0,15,18,3,94.0,0,1,1,144000
0,0,5,18,4,86.5,0,1,1,145000
0,0,16,16,1,35.0,0,0,1,43000
1,0,15,17,3,135.0,0,1,1,288000
1,0,4,17,3,123.0,0,1,1,210000
1,0,14,18,2,65.0,0,1,1,151000
1,0,7,18,4,170.0,0,1,1,430000
0,0,5,16,2,65.0,0,1,1,140000
1,0,17,20,5,285.0,0,1,1,1400000
0,0,2,9,2,60.0,1,1,1,109000
0,0,8,16,3,156.0,0,1,1,285000
1,1,17,18,3,140.0,0,1,1,320000
0,0,3,5,3,80.0,1,1,0,85000
1,0,15,15,3,167.0,0,1,1,145000
1,0,10,13,4,178.0,0,1,0,258000
1,0,2,6,2,65.0,1,1,1,155000
0,0,12,24,3,160.0,0,1,0,340000
1,1,2,9,2,47.5,0,0,1,76000
0,0,7,16,2,50.0,0,0,1,159000
0,0,4,7,3,108.0,0,0,1,264000
1,0,1,10,2,64.0,0,1,1,125000
0,1,3,5,3,75.0,1,1,1,67000
1,0,16,19,4,185.0,0,1,0,397500
1,0,14,17,2,69.0,0,1,1,178000
1,0,5,5,3,60.0,1,1,1,112000
1,0,10,15,3,103.0,0,0,1,265000
0,0,6,16,3,107.0,0,1,1,210000
1,0,7,20,4,133.0,0,1,1,258000
0,1,11,20,2,73.2,0,0,1,149800
1,1,9,14,2,55.0,0,0,1,142000
0,1,4,5,2,32.0,1,1,1,92000
1,0,10,15,2,59.0,0,0,1,130000
1,1,4,4,2,74.0,1,1,1,174000
1,1,4,5,4,95.0,1,1,1,200000
1,0,2,5,2,55.0,1,1,1,101000
0,0,23,27,10,1170.0,0,1,0,2900000
1,0,2,9,2,50.0,1,1,1,105000
0,0,5,5,3,75.0,1,1,1,108000
0,0,6,18,4,180.0,0,1,1,598000
0,0,18,23,2,110.0,0,0,1,159000
1,0,6,12,3,130.0,0,0,0,260000
0,0,4,12,4,224.0,0,1,1,600000
1,0,5,5,2,50.0,1,1,1,123000
1,0,12,16,2,70.0,0,1,1,173000
1,0,3,16,3,115.0,0,1,1,200000
0,0,4,4,2,34.0,0,1,1,60500
1,0,7,18,3,168.0,0,1,1,399000
1,0,1,5,2,55.0,1,1,1,103000
1,0,15,15,3,140.0,0,1,0,75000
0,0,25,27,4,180.0,0,1,1,395000
1,0,6,18,2,70.0,0,0,1,162000
1,1,1,3,3,65.0,1,1,1,139000
0,0,7,17,3,148.0,0,1,0,223000
1,0,4,5,2,40.0,1,1,1,97000
1,0,2,16,2,60.0,0,1,1,133890
1,0,3,6,4,145.0,0,1,0,295000
1,0,2,9,3,90.0,1,1,1,174000
0,0,14,17,3,125.0,0,1,1,210000
1,0,5,21,4,160.0,0,0,1,225000
0,0,17,19,3,112.0,0,1,1,179000
0,1,3,16,3,118.3,0,1,1,212600
0,0,9,15,4,200.0,0,1,1,295000
1,0,13,14,4,200.9,0,1,1,310000
0,0,16,20,3,144.0,0,1,1,320000
1,1,2,3,3,120.0,1,1,1,430000
1,0,5,5,2,56.0,1,1,1,104000
0,0,11,14,3,112.0,0,1,1,240000
0,0,10,16,2,66.0,0,1,1,95900
1,0,11,17,3,101.0,0,0,1,262000
0,0,8,9,1,32.0,1,1,1,62500
0,0,12,20,3,145.0,0,1,1,280000
1,1,7,16,4,120.0,0,1,1,240000
1,0,16,18,3,150.0,0,1,1,360000
1,0,7,15,5,185.0,0,1,1,430000
1,0,7,12,3,82.0,0,1,1,144000
0,0,5,5,2,39.0,1,1,1,106500
0,0,1,4,1,37.0,1,1,1,106000
1,0,1,5,2,50.0,1,1,1,125000
0,0,11,16,3,148.0,0,1,0,296000
0,0,5,5,2,45.0,1,1,1,95000
0,0,7,12,2,90.4,0,0,0,53000
1,0,9,9,2,70.0,1,1,0,85000
1,0,8,17,2,60.0,0,0,1,152000
1,0,12,19,4,230.0,0,1,1,385000
1,1,4,9,2,65.0,1,1,1,142000
1,0,18,18,4,350.0,0,1,1,510000
0,0,5,9,3,84.0,0,1,1,120000
1,1,8,19,2,62.0,0,1,1,140000
1,0,18,21,4,230.0,0,1,1,530000
0,0,9,16,2,70.0,1,1,1,150000
1,0,16,16,2,50.0,0,1,1,138000
1,0,15,17,2,96.0,0,0,1,138000
1,0,1,9,1,40.0,1,1,1,59000
0,0,4,9,2,60.0,1,1,1,119000
1,0,12,20,3,110.0,0,1,1,245000
0,0,9,9,1,40.0,1,1,1,73000
0,0,14,16,2,43.0,0,0,1,68500
1,0,4,4,8,250.0,0,1,1,445000
0,0,5,16,2,61.0,0,0,1,74000
1,1,5,9,4,200.0,0,1,1,549999
1,0,7,17,4,196.0,0,1,0,650000
1,0,10,14,1,43.0,0,1,1,60000
0,0,11,12,2,60.0,0,1,1,135000
1,0,3,5,2,60.0,1,1,1,120000
0,0,4,18,4,190.0,0,0,1,395000
0,0,4,16,2,43.0,0,0,1,66000
0,0,3,17,3,118.0,0,1,1,220000
0,0,3,16,2,45.0,0,0,1,66000
0,0,9,16,1,45.0,0,0,1,61500
0,0,18,20,2,54.0,0,0,1,116000
0,0,7,8,3,80.0,0,0,1,105000
0,0,4,16,2,75.0,0,0,1,174000
1,0,1,9,2,63.0,0,1,1,106000
1,0,10,17,3,123.0,0,1,1,208000
1,0,19,20,2,65.0,0,1,1,115000
0,0,8,14,5,260.0,0,1,1,650000
1,0,5,6,2,75.0,0,1,1,180000
1,0,14,19,3,150.0,0,1,1,300000
0,0,8,9,5,110.0,1,1,1,167000
0,0,2,9,2,60.0,1,1,1,106000
0,0,10,18,3,106.0,0,0,1,278500
0,0,11,11,3,83.0,0,1,1,75000
1,0,7,16,3,118.0,0,1,1,255000
0,0,17,21,2,70.0,0,0,1,178000
0,0,7,17,1,66.0,0,1,0,105000
0,1,11,20,2,73.1,0,0,1,149800
1,0,14,21,3,131.0,0,0,0,262000
1,0,9,15,3,136.4,0,0,0,328000
0,0,1,12,2,40.0,0,1,1,68000
0,0,5,14,4,174.0,0,1,0,445000
0,0,7,15,4,107.0,0,0,1,130000
0,0,5,17,4,207.0,0,0,0,372000
1,0,18,21,2,90.0,0,0,1,250000
1,1,14,14,2,88.7,0,1,1,118000
0,0,5,5,1,31.0,1,1,1,51000
0,0,7,16,2,86.0,0,1,1,152000
0,0,1,9,1,40.0,1,0,0,75000
0,1,19,21,4,135.0,0,1,1,325000
1,0,3,9,3,90.0,1,1,1,174000
1,0,12,20,2,74.4,0,0,1,120000
0,0,14,18,2,98.0,0,1,1,175000
1,1,10,14,2,88.7,0,1,1,168500
0,0,9,16,4,130.0,0,1,1,225000
1,1,12,16,1,80.0,0,0,1,137000
